Instcode;Unieknr;Geslacht;Gebdat;Nationaliteit;BKO;SKO;Peildat 
DDD;205071161;M;19910101;0001;0;0;20191231
DDD;205117830;V;19690101;0001;0;0;20191231
DDD;205172014;M;19910101;0001;0;0;20191231
DDD;201411325;V;19900101;0001;0;0;20191231
DDD;20457162;M;19880101;0001;0;0;20191231
DDD;202615624;V;19900101;0001;0;0;20191231
DDD;187749637;V;19750101;0001;0;0;20191231
DDD;201565486;M;19900101;0001;0;0;20191231
DDD;201601064;V;19900101;0001;0;0;20191231
DDD;201603950;V;19900101;0001;0;0;20191231
DDD;201612524;V;19900101;0001;0;0;20191231
DDD;201622518;M;19900101;0001;0;0;20191231
DDD;201769322;V;19900101;0001;0;0;20191231
DDD;201769535;V;19900101;0001;0;0;20191231
DDD;201839913;V;19900101;0001;0;0;20191231
DDD;201875487;V;19900101;0001;0;0;20191231
DDD;201899169;M;19900101;0001;0;0;20191231
DDD;202078144;M;19900101;0001;0;0;20191231
DDD;202545726;M;19900101;0001;0;0;20191231
DDD;203859035;M;19900101;0001;0;0;20191231
DDD;203060634;V;19900101;0001;0;0;20191231
DDD;205284503;M;19910101;0001;0;0;20191231
DDD;203328260;V;19900101;0001;0;0;20191231
DDD;203152492;V;19900101;0001;0;0;20191231
DDD;203151695;M;19900101;0001;0;0;20191231
DDD;203123814;M;19900101;0001;0;0;20191231
DDD;202577435;V;19900101;0001;0;0;20191231
DDD;203065158;M;19900101;0001;0;0;20191231
DDD;202614535;M;19900101;0001;0;0;20191231
DDD;203059753;V;19900101;0001;0;0;20191231
DDD;203059195;M;19900101;0001;0;0;20191231
DDD;202934760;V;19900101;0001;0;0;20191231
DDD;202639410;M;19900101;0001;0;0;20191231
DDD;202618188;V;19900101;0001;0;0;20191231
DDD;203858219;M;19880101;0001;0;0;20191231
DDD;203097414;V;19900101;0001;0;0;20191231
DDD;207004060;V;19910101;0001;0;0;20191231
DDD;206524858;M;19910101;0001;0;0;20191231
DDD;206604262;V;19910101;0001;0;0;20191231
DDD;206613867;M;19910101;0001;0;0;20191231
DDD;206616830;M;19910101;0001;0;0;20191231
DDD;206630790;V;19910101;0001;0;0;20191231
DDD;206655009;V;19910101;0001;0;0;20191231
DDD;206662755;V;19900101;0001;0;0;20191231
DDD;206763042;V;19910101;0001;0;0;20191231
DDD;206921383;V;19910101;0001;0;0;20191231
DDD;206958394;V;19910101;0001;0;0;20191231
DDD;206972221;M;19910101;0001;0;0;20191231
DDD;206990430;V;19910101;0001;0;0;20191231
DDD;205208216;M;19900101;0001;0;0;20191231
DDD;207003311;M;19910101;0001;0;0;20191231
DDD;206488927;V;19910101;0001;0;0;20191231
DDD;207052790;M;19910101;0001;0;0;20191231
DDD;207058015;V;19910101;0001;0;0;20191231
DDD;207097731;V;19910101;0001;0;0;20191231
DDD;207152177;V;19910101;0001;0;0;20191231
DDD;207159979;V;19910101;0001;0;0;20191231
DDD;207178773;M;19910101;0001;0;0;20191231
DDD;207188914;M;19900101;0001;0;0;20191231
DDD;207209096;V;19910101;0001;0;0;20191231
DDD;207232221;M;19910101;0001;0;0;20191231
DDD;207287678;V;19910101;0001;0;0;20191231
DDD;207315454;V;19910101;0001;0;0;20191231
DDD;207323554;V;19910101;0001;0;0;20191231
DDD;167687662;V;19820101;0001;0;0;20191231
DDD;206990509;V;19910101;0001;0;0;20191231
DDD;205827999;M;19910101;0001;0;0;20191231
DDD;205350988;M;19910101;0001;0;0;20191231
DDD;205395368;V;19910101;0001;0;0;20191231
DDD;205404302;M;19900101;0001;0;0;20191231
DDD;205410906;V;19840101;0001;0;0;20191231
DDD;205485625;V;19910101;0001;0;0;20191231
DDD;205495660;V;19900101;0001;0;0;20191231
DDD;205505447;M;19910101;0001;0;0;20191231
DDD;205538799;M;19870101;0001;0;0;20191231
DDD;205608912;V;19910101;0001;0;0;20191231
DDD;205622062;V;19910101;0001;0;0;20191231
DDD;205668293;V;19910101;0001;0;0;20191231
DDD;205704608;V;19910101;0001;0;0;20191231
DDD;205777003;M;19910101;0001;0;0;20191231
DDD;206501882;V;19910101;0001;0;0;20191231
DDD;206072538;V;19910101;0001;0;0;20191231
DDD;201409476;V;19900101;0001;0;0;20191231
DDD;206444953;M;19910101;0001;0;0;20191231
DDD;206393867;M;19910101;0001;0;0;20191231
DDD;206387355;V;19910101;0001;0;0;20191231
DDD;206360886;V;19910101;0001;0;0;20191231
DDD;205785778;M;19910101;0001;0;0;20191231
DDD;206094376;M;19910101;0001;0;0;20191231
DDD;205790476;M;19910101;0001;0;0;20191231
DDD;20588670;V;19580101;0001;0;0;20191231
DDD;205853151;V;19910101;0001;0;0;20191231
DDD;205851465;M;19910101;0001;0;0;20191231
DDD;205849665;M;19910101;0001;0;0;20191231
DDD;205849531;M;19910101;0001;0;0;20191231
DDD;206490542;V;19660101;0001;0;0;20191231
DDD;206272746;V;19910101;0001;0;0;20191231
DDD;19505888;V;19880101;0001;0;0;20191231
DDD;193117361;M;19670101;0001;0;0;20191231
DDD;193184923;V;19730101;0001;0;0;20191231
DDD;193468571;V;19790101;0001;0;0;20191231
DDD;193502293;M;19850101;0001;0;0;20191231
DDD;193769608;V;19870101;0001;0;0;20191231
DDD;193811278;M;19630101;0001;0;0;20191231
DDD;193817602;M;19710101;0001;0;0;20191231
DDD;193883868;V;19890101;0001;0;0;20191231
DDD;193883935;V;19890101;0001;0;0;20191231
DDD;194254008;V;19640101;0001;0;0;20191231
DDD;194268499;V;19590101;0001;0;0;20191231
DDD;194611425;M;19850101;0001;0;0;20191231
DDD;198402368;M;19870101;0001;0;0;20191231
DDD;194993955;M;19720101;0001;0;0;20191231
DDD;192893183;V;19660101;0001;0;0;20191231
DDD;195088529;V;19760101;0001;0;0;20191231
DDD;195275883;M;19600101;0001;0;0;20191231
DDD;195926498;M;19690101;0001;0;0;20191231
DDD;196210988;M;19730101;0001;0;0;20191231
DDD;196289506;M;19890101;0001;0;0;20191231
DDD;196600588;V;19790101;0001;0;0;20191231
DDD;196617893;M;19850101;0001;0;0;20191231
DDD;196639340;M;19850101;0001;0;0;20191231
DDD;196711039;V;19850101;0001;0;0;20191231
DDD;196769454;V;19860101;0001;0;0;20191231
DDD;197843158;V;19620101;0001;0;0;20191231
DDD;198135944;M;19860101;0001;0;0;20191231
DDD;201465260;V;19900101;0001;0;0;20191231
DDD;194634333;V;19860101;0001;0;0;20191231
DDD;19124058;M;19880101;0001;0;0;20191231
DDD;207430859;V;19630101;0001;0;0;20191231
DDD;189081666;V;19880101;0001;0;0;20191231
DDD;189157939;M;19660101;0001;0;0;20191231
DDD;189191186;V;19880101;0001;0;0;20191231
DDD;189529561;M;19820101;0001;0;0;20191231
DDD;189724601;V;19670101;0001;0;0;20191231
DDD;189853559;M;19660101;0001;0;0;20191231
DDD;189904512;M;19780101;0001;0;0;20191231
DDD;189966299;V;19720101;0001;0;0;20191231
DDD;190040993;V;19680101;0001;0;0;20191231
DDD;190069404;V;19640101;0001;0;0;20191231
DDD;190203858;V;19850101;0001;0;0;20191231
DDD;190291800;M;19850101;0001;0;0;20191231
DDD;192927412;V;19720101;0001;0;0;20191231
DDD;192141520;M;19700101;0001;0;0;20191231
DDD;198540066;V;19860101;0001;0;0;20191231
DDD;192808875;V;19820101;0001;0;0;20191231
DDD;192569198;M;19760101;0001;0;0;20191231
DDD;192567760;M;19690101;0001;0;0;20191231
DDD;192561290;M;19790101;0001;0;0;20191231
DDD;190296810;V;19850101;0001;0;0;20191231
DDD;192193264;V;19870101;0001;0;0;20191231
DDD;190546620;V;19760101;0001;0;0;20191231
DDD;192082090;M;19740101;0001;0;0;20191231
DDD;191980370;M;19690101;0001;0;0;20191231
DDD;191933483;V;19740101;0001;0;0;20191231
DDD;19163659;M;19880101;0001;0;0;20191231
DDD;191623118;M;19600101;0001;0;0;20191231
DDD;192912075;M;19720101;0001;0;0;20191231
DDD;192360863;M;19730101;0001;0;0;20191231
DDD;200723369;V;19890101;0001;0;0;20191231
DDD;200089929;V;19900101;0001;0;0;20191231
DDD;200165202;M;19900101;0001;0;0;20191231
DDD;200174977;M;19890101;0001;0;0;20191231
DDD;200324165;V;19890101;0001;0;0;20191231
DDD;200361830;V;19890101;0001;0;0;20191231
DDD;200470649;V;19900101;0001;0;0;20191231
DDD;200472020;M;19900101;0001;0;0;20191231
DDD;200496852;V;19900101;0001;0;0;20191231
DDD;200514495;V;19900101;0001;0;0;20191231
DDD;200612103;V;19890101;0001;0;0;20191231
DDD;200628330;M;19900101;0001;0;0;20191231
DDD;200688667;V;19890101;0001;0;0;20191231
DDD;198367830;M;19860101;0001;0;0;20191231
DDD;200720210;V;19900101;0001;0;0;20191231
DDD;200060028;M;19890101;0001;0;0;20191231
DDD;200732613;M;19900101;0001;0;0;20191231
DDD;200736023;M;19900101;0001;0;0;20191231
DDD;200745000;M;19900101;0001;0;0;20191231
DDD;200755188;V;19900101;0001;0;0;20191231
DDD;200796872;M;19900101;0001;0;0;20191231
DDD;200800455;V;19900101;0001;0;0;20191231
DDD;200803877;M;19900101;0001;0;0;20191231
DDD;200824653;V;19900101;0001;0;0;20191231
DDD;200873239;V;19890101;0001;0;0;20191231
DDD;200875023;V;19900101;0001;0;0;20191231
DDD;200963326;M;19890101;0001;0;0;20191231
DDD;201125735;M;19890101;0001;0;0;20191231
DDD;201314246;V;19900101;0001;0;0;20191231
DDD;200711354;M;19900101;0001;0;0;20191231
DDD;199316429;M;19870101;0001;0;0;20191231
DDD;198540424;V;19860101;0001;0;0;20191231
DDD;198545568;V;19870101;0001;0;0;20191231
DDD;198549968;V;19870101;0001;0;0;20191231
DDD;198586193;V;19860101;0001;0;0;20191231
DDD;198611961;V;19860101;0001;0;0;20191231
DDD;198736977;M;19870101;0001;0;0;20191231
DDD;198878064;M;19860101;0001;0;0;20191231
DDD;198892086;M;19880101;0001;0;0;20191231
DDD;198917380;V;19860101;0001;0;0;20191231
DDD;199197768;V;19880101;0001;0;0;20191231
DDD;199230692;V;19860101;0001;0;0;20191231
DDD;199249913;V;19870101;0001;0;0;20191231
DDD;199305473;V;19870101;0001;0;0;20191231
DDD;200081110;M;19900101;0001;0;0;20191231
DDD;199739163;M;19860101;0001;0;0;20191231
DDD;188971767;M;19740101;0001;0;0;20191231
DDD;200054131;V;19900101;0001;0;0;20191231
DDD;200030285;M;19890101;0001;0;0;20191231
DDD;200020704;M;19890101;0001;0;0;20191231
DDD;200014316;M;19890101;0001;0;0;20191231
DDD;199314408;M;19870101;0001;0;0;20191231
DDD;199818112;M;19860101;0001;0;0;20191231
DDD;199315924;V;19870101;0001;0;0;20191231
DDD;199699846;M;19820101;0001;0;0;20191231
DDD;199620805;M;19860101;0001;0;0;20191231
DDD;199501572;V;19860101;0001;0;0;20191231
DDD;199468113;M;19860101;0001;0;0;20191231
DDD;199448991;V;19870101;0001;0;0;20191231
DDD;200064629;M;19890101;0001;0;0;20191231
DDD;199921027;M;19870101;0001;0;0;20191231
DDD;101860735;V;19860101;0001;0;0;20191231
DDD;139709270;V;19700101;0001;0;0;20191231
DDD;102170861;V;19640101;0001;0;0;20191231
DDD;126609152;V;19890101;0001;0;0;20191231
DDD;126636685;V;19890101;0001;0;0;20191231
DDD;127174838;M;19800101;0001;0;0;20191231
DDD;127548518;M;19830101;0001;0;0;20191231
DDD;102455003;M;19830101;0001;0;0;20191231
DDD;101881294;M;19770101;0001;0;0;20191231
DDD;102495092;M;19680101;0001;0;0;20191231
DDD;127610460;V;19670101;0001;0;0;20191231
DDD;127747527;M;19820101;0001;0;0;20191231
DDD;127834911;M;19670101;0001;0;0;20191231
DDD;128290820;M;19820101;0001;0;0;20191231
DDD;101842959;M;19790101;0001;0;0;20191231
DDD;103446490;V;19840101;0001;0;0;20191231
DDD;126168312;M;19890101;0001;0;0;20191231
DDD;126340018;M;19870101;0001;0;0;20191231
DDD;103905642;V;19660101;0001;0;0;20191231
DDD;103696634;V;19860101;0001;0;0;20191231
DDD;126469573;M;19620101;0001;0;0;20191231
DDD;103664104;V;19870101;0001;0;0;20191231
DDD;126608276;M;19890101;0001;0;0;20191231
DDD;126515426;M;19690101;0001;0;0;20191231
DDD;128566516;V;19700101;0001;0;0;20191231
DDD;103208336;V;19670101;0001;0;0;20191231
DDD;103133603;V;19700101;0001;0;0;20191231
DDD;103012411;M;19610101;0001;0;0;20191231
DDD;102704935;M;19670101;0001;0;0;20191231
DDD;126608002;M;19890101;0001;0;0;20191231
DDD;103566483;M;19720101;0001;0;0;20191231
DDD;129034295;V;19750101;0001;0;0;20191231
DDD;129041493;V;19680101;0001;0;0;20191231
DDD;129119792;V;19680101;0001;0;0;20191231
DDD;101618505;M;19800101;0001;0;0;20191231
DDD;128508454;V;19830101;0001;0;0;20191231
DDD;128871610;V;19830101;0001;0;0;20191231
DDD;129130217;M;19670101;0001;0;0;20191231
DDD;129143563;M;19810101;0001;0;0;20191231
DDD;101595237;M;19720101;0001;0;0;20191231
DDD;129320705;V;19800101;0001;0;0;20191231
DDD;101589535;V;19710101;0001;0;0;20191231
DDD;129122957;M;19680101;0001;0;0;20191231
DDD;125837488;M;19590101;0001;0;0;20191231
DDD;101811987;V;19890101;0001;0;0;20191231
DDD;128638332;M;19840101;0001;0;0;20191231
DDD;128694945;V;19680101;0001;0;0;20191231
DDD;101772506;V;19660101;0001;0;0;20191231
DDD;128991836;M;19630101;0001;0;0;20191231
DDD;101712691;V;19660101;0001;0;0;20191231
DDD;128697573;V;19840101;0001;0;0;20191231
DDD;128706666;V;19850101;0001;0;0;20191231
DDD;128719387;M;19760101;0001;0;0;20191231
DDD;128731606;V;19790101;0001;0;0;20191231
DDD;101658739;M;19650101;0001;0;0;20191231
DDD;128785201;V;19860101;0001;0;0;20191231
DDD;128806697;M;19840101;0001;0;0;20191231
DDD;128523529;V;19710101;0001;0;0;20191231
DDD;128695254;M;19840101;0001;0;0;20191231
DDD;10589264;V;19880101;0001;0;0;20191231
DDD;125184596;V;19890101;0001;0;0;20191231
DDD;125187390;V;19840101;0001;0;0;20191231
DDD;125188036;V;19890101;0001;0;0;20191231
DDD;10589744;V;19800101;0001;0;0;20191231
DDD;125188163;M;19880101;0001;0;0;20191231
DDD;125204218;V;19890101;0001;0;0;20191231
DDD;125246242;V;19870101;0001;0;0;20191231
DDD;125182611;M;19880101;0001;0;0;20191231
DDD;105639800;V;19880101;0001;0;0;20191231
DDD;125207620;V;19890101;0001;0;0;20191231
DDD;125208199;V;19880101;0001;0;0;20191231
DDD;126163278;V;19890101;0001;0;0;20191231
DDD;125151932;V;19880101;0001;0;0;20191231
DDD;125141232;M;19880101;0001;0;0;20191231
DDD;125144106;M;19880101;0001;0;0;20191231
DDD;107081027;V;19720101;0001;0;0;20191231
DDD;107040158;V;19850101;0001;0;0;20191231
DDD;125184067;V;19890101;0001;0;0;20191231
DDD;125144354;M;19880101;0001;0;0;20191231
DDD;106195968;M;19840101;0001;0;0;20191231
DDD;106809403;V;19600101;0001;0;0;20191231
DDD;106787086;M;19700101;0001;0;0;20191231
DDD;106478569;M;19800101;0001;0;0;20191231
DDD;125154848;M;19880101;0001;0;0;20191231
DDD;106389863;M;19690101;0001;0;0;20191231
DDD;125170902;M;19880101;0001;0;0;20191231
DDD;125178943;V;19720101;0001;0;0;20191231
DDD;125253296;V;19620101;0001;0;0;20191231
DDD;125533950;M;19870101;0001;0;0;20191231
DDD;104364444;M;19750101;0001;0;0;20191231
DDD;125531709;V;19870101;0001;0;0;20191231
DDD;10432193;M;19870101;0001;0;0;20191231
DDD;104308953;M;19670101;0001;0;0;20191231
DDD;104204502;V;19750101;0001;0;0;20191231
DDD;105455768;V;19760101;0001;0;0;20191231
DDD;104190955;V;19720101;0001;0;0;20191231
DDD;125551940;V;19880101;0001;0;0;20191231
DDD;125554887;M;19870101;0001;0;0;20191231
DDD;10411360;V;19880101;0001;0;0;20191231
DDD;125556602;M;19880101;0001;0;0;20191231
DDD;104057585;V;19650101;0001;0;0;20191231
DDD;125776938;V;19880101;0001;0;0;20191231
DDD;129346152;M;19710101;0001;0;0;20191231
DDD;104764343;V;19860101;0001;0;0;20191231
DDD;125254057;V;19590101;0001;0;0;20191231
DDD;125258269;M;19650101;0001;0;0;20191231
DDD;125322409;M;19880101;0001;0;0;20191231
DDD;105436554;V;19770101;0001;0;0;20191231
DDD;125335027;V;19880101;0001;0;0;20191231
DDD;105193074;V;19660101;0001;0;0;20191231
DDD;125527499;V;19870101;0001;0;0;20191231
DDD;105167464;M;19600101;0001;0;0;20191231
DDD;125400164;M;19870101;0001;0;0;20191231
DDD;104538868;V;19680101;0001;0;0;20191231
DDD;125444375;V;19870101;0001;0;0;20191231
DDD;125460744;V;19880101;0001;0;0;20191231
DDD;125473515;M;19880101;0001;0;0;20191231
DDD;125511145;V;19870101;0001;0;0;20191231
DDD;104366101;V;19790101;0001;0;0;20191231
DDD;126068848;V;19610101;0001;0;0;20191231
DDD;125364106;M;19870101;0001;0;0;20191231
DDD;137947476;M;19660101;0001;0;0;20191231
DDD;137811920;M;19690101;0001;0;0;20191231
DDD;137873968;V;19750101;0001;0;0;20191231
DDD;137345884;M;19760101;0001;0;0;20191231
DDD;138019203;V;19830101;0001;0;0;20191231
DDD;138129720;V;19690101;0001;0;0;20191231
DDD;138323227;M;19780101;0001;0;0;20191231
DDD;100228439;V;19700101;0001;0;0;20191231
DDD;137910738;M;19760101;0001;0;0;20191231
DDD;100072707;M;19770101;0001;0;0;20191231
DDD;129337188;V;19700101;0001;0;0;20191231
DDD;136762852;V;19820101;0001;0;0;20191231
DDD;136779364;M;19730101;0001;0;0;20191231
DDD;13700984;M;19580101;0001;0;0;20191231
DDD;137035797;V;19820101;0001;0;0;20191231
DDD;137106026;M;19810101;0001;0;0;20191231
DDD;137655738;M;19610101;0001;0;0;20191231
DDD;137113254;V;19700101;0001;0;0;20191231
DDD;100042757;V;19730101;0001;0;0;20191231
DDD;100042343;V;19690101;0001;0;0;20191231
DDD;137121598;V;19810101;0001;0;0;20191231
DDD;137140282;V;19740101;0001;0;0;20191231
DDD;137157861;M;19670101;0001;0;0;20191231
DDD;138610142;M;19620101;0001;0;0;20191231
DDD;137039638;M;19770101;0001;0;0;20191231
DDD;139237141;V;19740101;0001;0;0;20191231
DDD;139268600;V;19820101;0001;0;0;20191231
DDD;139344110;V;19770101;0001;0;0;20191231
DDD;138377551;V;19730101;0001;0;0;20191231
DDD;139418610;V;19650101;0001;0;0;20191231
DDD;139436831;V;19850101;0001;0;0;20191231
DDD;139443720;V;19850101;0001;0;0;20191231
DDD;139540995;M;19760101;0001;0;0;20191231
DDD;139576886;V;19790101;0001;0;0;20191231
DDD;139614399;M;19720101;0001;0;0;20191231
DDD;139640124;M;19610101;0001;0;0;20191231
DDD;139412620;M;19890101;0001;0;0;20191231
DDD;138642824;M;19690101;0001;0;0;20191231
DDD;138779301;V;19690101;0001;0;0;20191231
DDD;138806962;V;19730101;0001;0;0;20191231
DDD;139181494;V;19830101;0001;0;0;20191231
DDD;138891953;V;19820101;0001;0;0;20191231
DDD;100248432;V;19710101;0001;0;0;20191231
DDD;101195453;V;19850101;0001;0;0;20191231
DDD;101337924;V;19750101;0001;0;0;20191231
DDD;129733002;M;19770101;0001;0;0;20191231
DDD;129744901;M;19830101;0001;0;0;20191231
DDD;130096044;M;19700101;0001;0;0;20191231
DDD;130099611;V;19670101;0001;0;0;20191231
DDD;100963692;M;19720101;0001;0;0;20191231
DDD;101230320;V;19860101;0001;0;0;20191231
DDD;101362267;M;19790101;0001;0;0;20191231
DDD;101181698;V;19850101;0001;0;0;20191231
DDD;130654363;M;19630101;0001;0;0;20191231
DDD;101133533;M;19680101;0001;0;0;20191231
DDD;100997714;V;19690101;0001;0;0;20191231
DDD;130972671;V;19560101;0001;0;0;20191231
DDD;131095858;V;19680101;0001;0;0;20191231
DDD;136518247;M;19700101;0001;0;0;20191231
DDD;130337109;M;19590101;0001;0;0;20191231
DDD;101538997;V;19680101;0001;0;0;20191231
DDD;129371092;V;19820101;0001;0;0;20191231
DDD;129419350;M;19790101;0001;0;0;20191231
DDD;129431271;M;19650101;0001;0;0;20191231
DDD;129439464;M;19830101;0001;0;0;20191231
DDD;129445076;M;19620101;0001;0;0;20191231
DDD;129622733;M;19780101;0001;0;0;20191231
DDD;101515460;V;19670101;0001;0;0;20191231
DDD;101492138;V;19800101;0001;0;0;20191231
DDD;129519406;M;19810101;0001;0;0;20191231
DDD;129563919;M;19660101;0001;0;0;20191231
DDD;100743680;V;19810101;0001;0;0;20191231
DDD;100359934;M;19790101;0001;0;0;20191231
DDD;135278131;M;19620101;0001;0;0;20191231
DDD;135359380;V;19750101;0001;0;0;20191231
DDD;135360783;M;19650101;0001;0;0;20191231
DDD;135367840;V;19800101;0001;0;0;20191231
DDD;135407192;M;19640101;0001;0;0;20191231
DDD;135772763;M;19710101;0001;0;0;20191231
DDD;136025267;V;19790101;0001;0;0;20191231
DDD;133099561;M;19600101;0001;0;0;20191231
DDD;100293583;M;19730101;0001;0;0;20191231
DDD;136049453;V;19750101;0001;0;0;20191231
DDD;100284169;V;19830101;0001;0;0;20191231
DDD;136052373;M;19770101;0001;0;0;20191231
DDD;149950019;V;19640101;0001;0;0;20191231
DDD;136218879;V;19780101;0001;0;0;20191231
DDD;100375624;M;19840101;0001;0;0;20191231
DDD;100589460;M;19660101;0001;0;0;20191231
DDD;131497845;M;19780101;0001;0;0;20191231
DDD;100733219;M;19690101;0001;0;0;20191231
DDD;100720316;M;19700101;0001;0;0;20191231
DDD;100716209;M;19700101;0001;0;0;20191231
DDD;134894667;V;19660101;0001;0;0;20191231
DDD;134693041;V;19820101;0001;0;0;20191231
DDD;132222594;M;19660101;0001;0;0;20191231
DDD;100546431;M;19720101;0001;0;0;20191231
DDD;132275520;V;19820101;0001;0;0;20191231
DDD;132858647;M;19810101;0001;0;0;20191231
DDD;13302442;M;19570101;0001;0;0;20191231
DDD;100391271;V;19820101;0001;0;0;20191231
DDD;133081229;V;19760101;0001;0;0;20191231
DDD;129343931;M;19720101;0001;0;0;20191231
DDD;11955959;M;19560101;0001;0;0;20191231
