Instcode;Unieknr;Volgnrar;Aadnstvb;Ingdatdv;Eindatdv;HOOPgeb;Functcat;WelGeenHGL;Salschal;Taakomv;Aanst_22;Peildat
DDD;162665958;3;V;20150101;99990101;DIV;60810;0;9;7000;V;20191231
DDD;162665958;3;V;20150101;99990101;DIV;60810;0;9;8000;V;20201231
DDD;162665958;3;V;20150101;99990101;DIV;30630;0;9;7000;V;20171231
DDD;162689268;4;V;20120101;99990101;G&M;10710;0;12;8000;V;20181231
DDD;162689268;4;V;20120101;99990101;G&M;10710;0;12;10000;L;20171231
DDD;162689718;14;V;20110101;99990101;NATU;10920;0;12;10000;V;20181231
DDD;162689718;14;V;20110101;99990101;NATU;10920;0;12;10000;V;20191231
DDD;162689718;14;V;20110101;99990101;NATU;10920;0;12;10000;V;20201231
DDD;162689718;14;V;20110101;99990101;NATU;10920;0;12;10000;L;20171231
DDD;162696400;2;T;20170101;20190101;G&M;30810;0;8;8000;T;20181231
DDD;162696400;2;T;20170101;99990101;G&M;30810;0;8;8000;T;20171231
DDD;162698178;1;V;20160101;99990101;G&M;100230;0;7;8000;V;20181231
DDD;162698178;1;V;20160101;99990101;G&M;100230;0;7;8000;V;20191231
DDD;162698178;1;V;20160101;99990101;G&M;100230;0;7;8000;V;20201231
DDD;162698178;1;T;20160101;99990101;G&M;100230;0;7;8000;T;20171231
DDD;162698257;2;T;20190101;99990101;G&M;100230;0;7;6000;T;20191231
DDD;162698257;2;T;20190101;20200101;G&M;100230;0;7;6000;T;20201231
DDD;162707422;1;T;20190101;99990101;G&M;10620;0;13;2000;K;20191231
DDD;162707422;1;T;20190101;20210101;G&M;10620;0;13;2000;K;20201231
DDD;162713337;1;V;20120101;99990101;DIV;60430;0;10;9000;V;20181231
DDD;162713337;1;V;20120101;99990101;DIV;60420;0;11;9000;V;20191231
DDD;162713337;1;V;20120101;99990101;DIV;60420;0;11;9000;V;20201231
DDD;162713337;1;V;20120101;99990101;DIV;60430;0;10;9000;V;20171231
DDD;162721626;2;V;20010101;99990101;DIV;30430;0;12;10000;V;20181231
DDD;162721626;2;V;20010101;99990101;DIV;30430;0;12;10000;V;20191231
DDD;162721626;2;V;20010101;99990101;DIV;30430;0;12;10000;V;20201231
DDD;162721626;2;V;20010101;99990101;DIV;30430;0;12;10000;V;20171231
DDD;162770253;1;V;19900101;99990101;DIV;20230;0;9;10000;V;20181231
DDD;162770253;1;V;19900101;99990101;DIV;20230;0;9;10000;V;20191231
DDD;162770253;1;V;19900101;99990101;DIV;20230;0;9;10000;V;20201231
DDD;162770253;1;V;19900101;99990101;DIV;20230;0;9;10000;V;20171231
DDD;162771965;5;V;20160101;99990101;G&M;10720;0;11;10000;V;20181231
DDD;162771965;5;V;20160101;99990101;G&M;10710;0;12;10000;V;20191231
DDD;162771965;5;V;20160101;99990101;G&M;10710;0;12;10000;V;20201231
DDD;162771965;5;T;20160101;99990101;G&M;10720;0;11;10000;K;20171231
DDD;162779397;7;T;20180101;99990101;G&M;10930;0;11;2000;L;20181231
DDD;162780156;1;V;20150101;99990101;DIV;80230;0;8;8000;V;20181231
DDD;162780156;1;V;20150101;99990101;DIV;80230;0;8;9000;V;20191231
DDD;162780156;1;V;20150101;20210101;DIV;80230;0;8;8000;V;20201231
DDD;162780156;1;V;20150101;99990101;DIV;80230;0;8;9000;V;20171231
DDD;162780874;3;V;20180101;99990101;RECH;10710;0;11;8000;V;20181231
DDD;162780874;3;V;20180101;99990101;RECH;10710;0;11;4000;V;20191231
DDD;162780874;3;V;20180101;99990101;RECH;10710;0;11;4000;V;20201231
DDD;162780874;2;T;20170101;20170101;RECH;10940;0;10;8000;K;20171231
DDD;162782335;7;T;20170101;99990101;T&C;10840;0;10;7000;T;20181231
DDD;162782335;7;T;20170101;99990101;T&C;10840;0;10;7000;T;20191231
DDD;162782335;8;T;20190101;99990101;T&C;10930;0;11;1000;T;20191231
DDD;162782335;7;T;20170101;99990101;T&C;10840;0;10;7500;T;20201231
DDD;162782335;7;T;20170101;99990101;T&C;10840;0;10;7000;T;20171231
DDD;162787533;4;T;20190101;99990101;RECH;10940;0;10;10000;T;20191231
DDD;162787533;4;T;20190101;99990101;RECH;10940;0;10;10000;K;20201231
DDD;162787533;1;T;20120101;99990101;RECH;10940;0;10;10000;L;20171231
DDD;162799972;1;T;20190101;99990101;DIV;100120;0;8;10000;T;20191231
DDD;162799972;1;T;20190101;99990101;DIV;100120;0;8;10000;T;20201231
DDD;162800112;6;V;20120101;99990101;G&M;10710;0;12;10000;V;20181231
DDD;162800112;6;V;20120101;99990101;G&M;10710;0;12;8000;V;20191231
DDD;162800112;6;V;20120101;99990101;G&M;10710;0;12;9000;V;20201231
DDD;162800112;6;T;20120101;99990101;G&M;10710;0;12;9000;L;20171231
DDD;162822418;1;T;20170101;20180101;DIV;70910;0;10;8000;T;20171231
DDD;162824816;6;V;20040101;99990101;G&M;70630;0;14;10000;V;20181231
DDD;162824816;6;V;20040101;99990101;G&M;70620;0;15;10000;V;20191231
DDD;162824816;6;V;20040101;99990101;G&M;70620;0;15;10000;V;20201231
DDD;162824816;6;V;20040101;99990101;G&M;70630;0;14;10000;V;20171231
DDD;162829558;1;V;19920101;99990101;DIV;60120;0;10;6000;V;20181231
DDD;162829558;1;V;19920101;99990101;DIV;60120;0;10;10000;V;20191231
DDD;162829558;1;V;19920101;99990101;DIV;60120;0;10;10000;V;20201231
DDD;162829558;1;V;19920101;99990101;DIV;60120;0;10;10000;V;20171231
DDD;162837500;1;V;20070101;99990101;DIV;60805;0;10;7000;V;20181231
DDD;162837500;1;V;20070101;99990101;DIV;60805;0;10;7000;V;20191231
DDD;162837500;1;V;20070101;99990101;DIV;60805;0;10;7000;V;20201231
DDD;162837500;1;V;20070101;99990101;DIV;60805;0;10;7000;V;20171231
DDD;162869216;1;V;20140101;99990101;G&M;30630;0;9;8000;V;20181231
DDD;162869216;1;V;20140101;99990101;G&M;30630;0;9;8000;V;20191231
DDD;162869216;1;V;20140101;99990101;G&M;30630;0;9;8000;V;20201231
DDD;162869216;1;V;20140101;99990101;G&M;100220;0;8;8000;V;20171231
DDD;162875216;1;V;20100101;99990101;G&M;30820;0;7;6000;V;20181231
DDD;162875216;1;V;20100101;99990101;G&M;30820;0;7;6000;V;20191231
DDD;162875216;1;V;20100101;99990101;G&M;30820;0;7;8000;V;20201231
DDD;162875216;1;V;20100101;99990101;G&M;30820;0;7;8000;V;20171231
DDD;162907113;1;T;20200101;99990101;NATU;80710;0;8;7000;T;20201231
DDD;162918227;1;V;20140101;99990101;DIV;51710;0;10;10000;V;20181231
DDD;162918227;1;V;20140101;99990101;DIV;51710;0;10;10000;V;20191231
DDD;162918227;1;V;20140101;99990101;DIV;51710;0;10;10000;V;20201231
DDD;162918227;1;V;20140101;99990101;DIV;51710;0;10;10000;V;20171231
DDD;162922454;1;V;19940101;99990101;T&C;10930;0;11;5000;V;20181231
DDD;162922454;1;V;19940101;99990101;T&C;10930;0;11;7500;V;20191231
DDD;162922454;1;V;19940101;99990101;T&C;10930;0;11;5500;V;20201231
DDD;162922454;1;V;19940101;99990101;T&C;10930;0;11;6000;L;20171231
DDD;162924646;6;V;19990101;99990101;G&M;10610;0;14;10000;L;20171231
DDD;162941796;3;V;20090101;99990101;T&C;10710;0;12;10000;V;20181231
DDD;162941796;3;V;20090101;99990101;T&C;10710;0;12;10000;V;20191231
DDD;162941796;3;V;20090101;99990101;T&C;10710;0;12;8000;V;20201231
DDD;162941796;3;V;20090101;99990101;T&C;10710;0;12;10000;L;20171231
DDD;162947463;2;V;20150101;99990101;DIV;100430;0;8;2000;V;20181231
DDD;162947463;2;V;20150101;99990101;DIV;100430;0;8;2000;V;20191231
DDD;162947463;2;V;20150101;99990101;DIV;100430;0;8;2000;V;20201231
DDD;162947463;2;V;20150101;99990101;DIV;100430;0;8;3000;V;20171231
DDD;162979398;1;V;20040101;99990101;G&M;10520;1;16;9000;V;20181231
DDD;162979398;1;V;20040101;99990101;G&M;10520;1;16;9000;V;20191231
DDD;162979398;1;V;20040101;99990101;G&M;10520;1;16;9000;V;20201231
DDD;162979398;1;V;20040101;99990101;G&M;10520;1;16;9000;L;20171231
DDD;162981769;1;T;20170101;99990101;DIV;30820;0;7;4000;T;20181231
DDD;162981769;1;V;20170101;99990101;DIV;30820;0;7;5000;V;20191231
DDD;162981769;1;V;20170101;99990101;DIV;30820;0;7;5000;V;20201231
DDD;162981769;1;T;20170101;99990101;DIV;30830;0;7;4000;T;20171231
DDD;163020740;1;V;20080101;99990101;DIV;70110;0;13;10000;V;20181231
DDD;163020740;1;V;20080101;99990101;DIV;70110;0;13;10000;V;20191231
DDD;163020740;1;V;20080101;99990101;DIV;70110;0;13;10000;V;20201231
DDD;163020740;1;V;20080101;99990101;DIV;70110;0;13;10000;V;20171231
DDD;163024369;5;T;20180101;99990101;RECH;10830;0;11;2000;T;20181231
DDD;163024369;5;V;20180101;99990101;RECH;10830;0;11;2000;V;20191231
DDD;163053794;12;V;19990101;99990101;T&C;10520;1;16;10000;V;20181231
DDD;163053794;12;V;19990101;99990101;T&C;10520;1;16;10000;V;20191231
DDD;163053794;12;V;19990101;99990101;T&C;10520;1;16;10000;V;20201231
DDD;163053794;12;V;19990101;99990101;T&C;10520;1;16;10000;L;20171231
DDD;163055129;1;V;20060101;99990101;G&M;10610;0;14;10000;V;20181231
DDD;163055129;1;V;20060101;99990101;G&M;10610;0;14;10000;V;20191231
DDD;163055129;1;V;20060101;99990101;G&M;10610;0;14;10000;V;20201231
DDD;163055129;1;V;20060101;99990101;G&M;10610;0;14;10000;L;20171231
DDD;163057375;1;V;19990101;99990101;DIV;60130;0;9;8000;V;20181231
DDD;163057375;1;V;19990101;99990101;DIV;60130;0;9;8000;V;20191231
DDD;163057375;1;V;19990101;99990101;DIV;60130;0;9;8000;V;20201231
DDD;163057375;1;V;19990101;99990101;DIV;60130;0;9;8000;V;20171231
DDD;163110426;2;V;20180101;99990101;DIV;100440;0;7;7500;V;20181231
DDD;163110426;2;V;20180101;99990101;DIV;100440;0;7;10000;V;20191231
DDD;163110426;2;V;20180101;99990101;DIV;100440;0;7;10000;V;20201231
DDD;163133559;3;T;20170101;99990101;T&C;70230;0;14;1500;T;20181231
DDD;163133559;3;T;20170101;99990101;T&C;10520;1;16;8000;T;20191231
DDD;163133559;3;T;20170101;99990101;T&C;10520;1;16;8000;L;20201231
DDD;163133559;3;T;20170101;99990101;T&C;70230;0;14;1500;T;20171231
DDD;163140795;1;V;20030101;99990101;T&C;71030;0;12;8000;V;20181231
DDD;163140795;1;V;20030101;99990101;T&C;71030;0;12;8000;V;20191231
DDD;163140795;1;V;20030101;99990101;T&C;71030;0;12;8000;V;20201231
DDD;163140795;1;V;20030101;99990101;T&C;70120;0;12;7000;V;20171231
DDD;163144283;1;V;20080101;99990101;T&C;90410;0;10;8000;V;20181231
DDD;163144283;1;V;20080101;99990101;T&C;90410;0;10;8000;V;20191231
DDD;163144283;1;V;20080101;99990101;T&C;90410;0;10;8000;V;20201231
DDD;163144283;1;V;20080101;99990101;T&C;90410;0;10;8000;V;20171231
DDD;163148016;1;V;20170101;99990101;NATU;70110;0;11;10000;V;20181231
DDD;163148016;1;V;20170101;99990101;NATU;70110;0;13;10000;V;20191231
DDD;163148016;1;V;20170101;99990101;NATU;70110;0;13;10000;V;20201231
DDD;163148016;1;T;20170101;99990101;NATU;22140;0;10;10000;T;20171231
DDD;163198061;2;V;19970101;99990101;G&M;30820;0;7;8000;V;20181231
DDD;163198061;2;V;19970101;99990101;G&M;30820;0;8;8000;V;20191231
DDD;163198061;2;V;19970101;99990101;G&M;30820;0;8;8000;V;20201231
DDD;163198061;2;V;19970101;99990101;G&M;30820;0;7;9000;V;20171231
DDD;163231180;1;T;20200101;99990101;DIV;71420;0;11;10000;T;20201231
DDD;163235947;3;V;20000101;99990101;G&M;100910;0;11;8000;V;20181231
DDD;163235947;3;V;20000101;99990101;G&M;100910;0;11;8000;V;20191231
DDD;163235947;3;V;20000101;99990101;G&M;100910;0;11;8000;V;20201231
DDD;163235947;3;V;20000101;99990101;G&M;100910;0;11;8000;V;20171231
DDD;163248875;9;T;20160101;99990101;G&M;10830;0;11;10000;T;20181231
DDD;163248875;9;T;20160101;99990101;G&M;10830;0;11;10000;T;20191231
DDD;163248875;9;T;20160101;99990101;G&M;10830;0;11;10000;T;20201231
DDD;163248875;9;T;20160101;99990101;G&M;10830;0;11;10000;T;20171231
DDD;163253449;1;V;20090101;99990101;RECH;30210;0;6;9000;V;20181231
DDD;163253449;1;V;20090101;99990101;RECH;30210;0;6;9000;V;20191231
DDD;163253449;1;V;20090101;99990101;RECH;30820;0;7;8000;V;20201231
DDD;163253449;1;V;20090101;99990101;RECH;30210;0;6;9000;V;20171231
DDD;163265141;1;V;20200101;99990101;G&M;100220;0;8;8000;V;20201231
DDD;163305747;2;V;20110101;99990101;T&C;100320;0;10;8000;V;20181231
DDD;163305747;2;V;20110101;99990101;T&C;100320;0;10;8000;V;20191231
DDD;163305747;2;V;20110101;99990101;T&C;100320;0;10;8000;V;20201231
DDD;163305747;2;V;20110101;99990101;T&C;100320;0;10;8000;V;20171231
DDD;163328931;1;V;20120101;99990101;DIV;71030;0;12;10000;V;20181231
DDD;163328931;1;V;20120101;20120101;DIV;71030;0;12;10000;V;20191231
DDD;163328931;1;V;20120101;99990101;DIV;71030;0;12;10000;V;20171231
DDD;163329763;1;V;20040101;99990101;RECH;21510;0;11;9000;V;20181231
DDD;163329763;1;V;20040101;99990101;RECH;21510;0;11;9000;V;20191231
DDD;163329763;1;V;20040101;99990101;RECH;21510;0;11;9000;V;20201231
DDD;163329763;1;V;20040101;99990101;RECH;21510;0;11;10000;V;20171231
DDD;163343590;1;V;19920101;99990101;DIV;70910;0;10;10000;V;20181231
DDD;163343590;1;V;19920101;99990101;DIV;70910;0;10;10000;V;20191231
DDD;163343590;1;V;19920101;99990101;DIV;70910;0;10;10000;V;20201231
DDD;163343590;1;V;19920101;99990101;DIV;70910;0;10;10000;V;20171231
DDD;163388416;2;V;20060101;99990101;DIV;20240;0;8;4000;V;20181231
DDD;163388416;2;V;20060101;99990101;DIV;20240;0;8;6000;V;20191231
DDD;163388416;2;V;20060101;99990101;DIV;20240;0;8;6000;V;20201231
DDD;163388416;2;V;20060101;99990101;DIV;20240;0;8;4000;V;20171231
DDD;163417995;1;V;20010101;99990101;DIV;50630;0;5;10000;V;20181231
DDD;163417995;1;V;20010101;99990101;DIV;50630;0;5;10000;V;20191231
DDD;163417995;1;V;20010101;99990101;DIV;50630;0;5;10000;V;20201231
DDD;163417995;1;V;20010101;99990101;DIV;50630;0;5;10000;V;20171231
DDD;163463968;1;V;20140101;99990101;G&M;100920;0;9;8500;V;20181231
DDD;163463968;1;V;20140101;99990101;G&M;100920;0;9;9500;V;20191231
DDD;163463968;1;V;20140101;99990101;G&M;21510;0;10;9500;V;20201231
DDD;163463968;1;V;20140101;99990101;G&M;100920;0;9;8500;V;20171231
DDD;163464930;5;V;19960101;99990101;T&C;10940;0;10;1000;L;20171231
DDD;163482152;1;T;20200101;99990101;DIV;70810;0;12;8000;T;20201231
DDD;163498045;1;V;20080101;99990101;DIV;70120;0;12;6000;V;20181231
DDD;163498045;1;V;20080101;99990101;DIV;70120;0;12;7000;V;20191231
DDD;163498045;1;V;20080101;99990101;DIV;70120;0;12;7000;V;20201231
DDD;163498045;1;V;20080101;99990101;DIV;70120;0;12;5000;V;20171231
DDD;163509261;3;V;20010101;99990101;RECH;10520;1;16;10000;V;20181231
DDD;163509261;3;V;20010101;99990101;RECH;10520;1;16;10000;V;20191231
DDD;163509261;3;V;20010101;99990101;RECH;10520;1;16;10000;V;20201231
DDD;163509261;3;V;20010101;99990101;RECH;10520;1;16;10000;L;20171231
DDD;163561271;1;V;20150101;99990101;G&M;10920;0;12;5000;V;20181231
DDD;163561271;1;V;20150101;99990101;G&M;10920;0;12;1000;V;20191231
DDD;163561271;1;V;20150101;99990101;G&M;10920;0;12;4000;L;20171231
DDD;163574642;5;T;20190101;99990101;G&M;10930;0;11;2000;T;20191231
DDD;163574642;7;T;20200101;99990101;G&M;10930;0;11;1000;L;20201231
DDD;163603539;2;V;20110101;99990101;DIV;100430;0;8;2500;V;20171231
DDD;163614209;1;V;20140101;99990101;G&M;10710;0;12;10000;V;20181231
DDD;163614209;1;V;20140101;99990101;G&M;10710;0;12;10000;V;20191231
DDD;163614209;1;V;20140101;99990101;G&M;10710;0;12;10000;V;20201231
DDD;163614209;1;V;20140101;99990101;G&M;10710;0;12;10000;L;20171231
DDD;163625413;4;V;20130101;99990101;DIV;71430;0;10;4000;V;20181231
DDD;163625413;4;V;20130101;99990101;DIV;71430;0;10;4000;V;20191231
DDD;163625413;4;V;20130101;99990101;DIV;71430;0;10;4000;V;20201231
DDD;163625413;4;V;20130101;99990101;DIV;71430;0;10;6000;V;20171231
DDD;163627088;5;V;20170101;99990101;RECH;10710;0;12;2000;V;20181231
DDD;163627088;5;V;20170101;99990101;RECH;10710;0;12;8000;V;20191231
DDD;163627088;5;V;20170101;99990101;RECH;10710;0;12;10000;V;20201231
DDD;163627088;5;V;20170101;99990101;RECH;10710;0;12;2000;L;20171231
DDD;163630872;3;V;20200101;99990101;G&M;21010;0;10;529;V;20201231
DDD;163632588;2;V;20020101;99990101;DIV;51320;0;4;10000;V;20181231
DDD;163632588;2;V;20020101;99990101;DIV;51320;0;4;10000;V;20191231
DDD;163632588;2;V;20020101;99990101;DIV;51320;0;4;10000;V;20201231
DDD;163632588;2;V;20020101;99990101;DIV;51320;0;4;10000;V;20171231
DDD;163632831;2;T;20170101;99990101;G&M;51920;0;6;6000;T;20181231
DDD;163632831;2;T;20170101;99990101;G&M;51920;0;6;6000;T;20191231
DDD;163632831;2;V;20170101;99990101;G&M;51920;0;6;6000;V;20201231
DDD;163632831;2;T;20170101;99990101;G&M;51920;0;6;6000;T;20171231
DDD;163634853;4;V;20050101;99990101;RECH;10930;0;11;2000;V;20181231
DDD;163634853;4;V;20050101;99990101;RECH;10930;0;11;2000;V;20191231
DDD;163634853;4;V;20050101;99990101;RECH;10930;0;11;2000;V;20201231
DDD;163634853;4;V;20050101;99990101;RECH;10930;0;11;2000;L;20171231
DDD;163635949;3;V;20120101;99990101;RECH;10520;1;16;8000;V;20181231
DDD;163635949;3;V;20120101;99990101;RECH;10520;1;16;8000;V;20191231
DDD;163635949;3;V;20120101;99990101;RECH;10520;1;16;8000;V;20201231
DDD;163635949;3;V;20120101;99990101;RECH;10520;1;16;8000;L;20171231
DDD;163641316;8;V;20020101;99990101;T&C;10930;0;11;5000;V;20181231
DDD;163641316;8;V;20020101;99990101;T&C;10930;0;11;5000;V;20191231
DDD;163641316;8;V;20020101;99990101;T&C;10930;0;11;5000;V;20201231
DDD;163641316;8;V;20020101;99990101;T&C;10930;0;11;5000;L;20171231
DDD;163642052;2;V;20070101;99990101;G&M;30810;0;8;10000;V;20181231
DDD;163642052;2;V;20070101;99990101;G&M;100220;0;8;10000;V;20191231
DDD;163642052;2;V;20070101;99990101;G&M;100220;0;8;10000;V;20201231
DDD;163642052;2;V;20070101;99990101;G&M;30810;0;8;10000;V;20171231
DDD;163642733;1;V;20080101;99990101;G&M;21720;0;13;10000;V;20181231
DDD;163642733;1;V;20080101;99990101;G&M;21720;0;13;10000;V;20191231
DDD;163642733;1;V;20080101;99990101;G&M;21720;0;13;10000;V;20201231
DDD;163642733;1;V;20080101;99990101;DIV;22010;0;14;10000;V;20171231
DDD;163642990;6;V;20040101;99990101;RECH;10520;1;16;10000;V;20181231
DDD;163642990;6;V;20040101;99990101;RECH;10520;1;16;10000;L;20171231
DDD;163644031;5;V;19930101;99990101;DIV;71020;0;13;10000;V;20181231
DDD;163644031;5;V;19930101;99990101;DIV;71020;0;13;10000;V;20191231
DDD;163644031;5;V;19930101;99990101;DIV;71020;0;13;10000;V;20201231
DDD;163644031;5;V;19930101;99990101;DIV;71020;0;13;9000;V;20171231
DDD;163644371;2;V;20060101;99990101;DIV;100420;0;9;8000;V;20181231
DDD;163644371;2;V;20060101;99990101;DIV;100420;0;9;8000;V;20191231
DDD;163644371;2;V;20060101;99990101;DIV;100420;0;9;8000;V;20201231
DDD;163644371;2;V;20060101;99990101;DIV;100420;0;9;8000;V;20171231
DDD;163645558;4;V;20090101;99990101;T&C;10930;0;11;8000;V;20181231
DDD;163645558;4;V;20090101;99990101;T&C;10930;0;11;8000;V;20191231
DDD;163645558;4;V;20090101;99990101;T&C;10720;0;11;8000;V;20201231
DDD;163645558;4;V;20090101;99990101;T&C;10930;0;11;8000;L;20171231
DDD;163649509;1;V;20010101;99990101;T&C;30830;0;7;6500;V;20181231
DDD;163649509;1;V;20010101;99990101;T&C;30830;0;7;6500;V;20191231
DDD;163649509;1;V;20010101;99990101;T&C;30830;0;7;6500;V;20201231
DDD;163649509;1;V;20010101;99990101;T&C;30830;0;7;6500;V;20171231
DDD;163657791;8;V;20030101;99990101;DIV;60430;0;10;8500;V;20181231
DDD;163657791;8;V;20030101;99990101;DIV;60430;0;10;9000;V;20191231
DDD;163657791;8;V;20030101;99990101;DIV;60420;0;11;9000;V;20201231
DDD;163657791;8;V;20030101;99990101;DIV;60430;0;10;8500;V;20171231
DDD;163659387;1;V;20110101;99990101;T&C;70120;0;12;8000;V;20181231
DDD;163659387;1;V;20110101;99990101;T&C;70120;0;12;10000;V;20191231
DDD;163659387;1;V;20110101;99990101;T&C;70120;0;12;8000;V;20201231
DDD;163659387;1;V;20110101;99990101;T&C;70120;0;12;8000;V;20171231
DDD;163661199;1;V;20090101;99990101;DIV;70110;0;13;8000;V;20181231
DDD;163661199;1;V;20090101;99990101;DIV;70110;0;13;8000;V;20191231
DDD;163661199;1;V;20090101;99990101;DIV;70110;0;13;8000;V;20201231
DDD;163661199;1;V;20090101;99990101;DIV;70110;0;13;8000;V;20171231
DDD;163661869;1;V;19820101;99990101;DIV;20620;0;11;6000;V;20181231
DDD;163661869;1;V;19820101;19820101;DIV;20620;0;11;6000;V;20191231
DDD;163661869;1;V;19820101;99990101;DIV;20620;0;11;6000;V;20171231
DDD;163668863;1;V;20040101;99990101;G&M;30720;0;9;6000;V;20181231
DDD;163668863;3;T;20190101;99990101;DIV;20230;0;9;1500;T;20191231
DDD;163668863;1;V;20040101;99990101;G&M;30720;0;9;6000;V;20191231
DDD;163668863;1;V;20040101;99990101;G&M;71430;0;10;6000;V;20201231
DDD;163668863;1;V;20040101;99990101;G&M;30720;0;9;6000;V;20171231
DDD;163669575;1;V;20170101;99990101;NATU;70110;0;13;10000;V;20181231
DDD;163669575;1;V;20170101;99990101;NATU;70110;0;13;10000;V;20191231
DDD;163669575;1;V;20170101;99990101;NATU;70110;0;13;10000;V;20201231
DDD;163669575;1;T;20170101;99990101;NATU;70110;0;13;10000;T;20171231
DDD;163670461;1;V;20000101;99990101;DIV;70920;0;9;10000;V;20181231
DDD;163670461;1;V;20000101;99990101;DIV;70920;0;9;10000;V;20191231
DDD;163670461;1;V;20000101;99990101;DIV;70920;0;9;10000;V;20201231
DDD;163670461;1;V;20000101;99990101;DIV;70920;0;9;10000;V;20171231
DDD;163671205;2;V;20160101;99990101;DIV;100430;0;8;4000;V;20181231
DDD;163671205;2;V;20160101;99990101;DIV;100220;0;8;4000;V;20191231
DDD;163671205;2;V;20160101;99990101;DIV;100430;0;8;4000;V;20201231
DDD;163671205;2;V;20160101;99990101;DIV;100430;0;8;4000;V;20171231
DDD;163671825;4;T;20180101;99990101;NATU;70410;0;14;2000;T;20181231
DDD;163671825;3;V;20010101;99990101;NATU;70410;0;14;10000;V;20171231
DDD;163672221;7;V;20050101;99990101;T&C;10940;0;10;5000;V;20181231
DDD;163672221;7;V;20050101;99990101;T&C;10940;0;10;5000;V;20191231
DDD;163672221;7;V;20050101;99990101;T&C;10940;0;10;5000;V;20201231
DDD;163672221;7;V;20050101;99990101;T&C;10940;0;10;5000;L;20171231
DDD;163673243;8;T;20200101;99990101;T&C;10840;0;10;2000;T;20201231
DDD;163674412;2;V;19940101;99990101;T&C;100230;0;7;8000;V;20181231
DDD;163674412;2;V;19940101;99990101;T&C;100230;0;7;8000;V;20191231
DDD;163674412;2;V;19940101;99990101;T&C;100230;0;7;8000;V;20201231
DDD;163674412;2;V;19940101;99990101;T&C;100230;0;7;8000;V;20171231
DDD;163675587;1;V;20070101;99990101;DIV;21310;0;11;8000;V;20181231
DDD;163675587;1;V;20070101;99990101;DIV;21310;0;11;8000;V;20191231
DDD;163675587;1;V;20070101;99990101;DIV;21310;0;11;8000;V;20201231
DDD;163675587;1;V;20070101;99990101;DIV;21310;0;11;8000;V;20171231
DDD;163676439;2;V;20000101;99990101;DIV;51130;0;2;9376;V;20181231
DDD;163676439;2;V;20000101;99990101;DIV;51120;0;3;9376;V;20191231
DDD;163676439;2;V;20000101;99990101;DIV;51120;0;3;9376;V;20201231
DDD;163676439;2;V;20000101;99990101;DIV;51130;0;2;9376;V;20171231
DDD;163681095;5;V;20180101;99990101;G&M;100220;0;8;8000;V;20181231
DDD;163681095;5;V;20180101;99990101;G&M;100220;0;8;8000;V;20191231
DDD;163681095;5;V;20180101;99990101;G&M;100220;0;8;8000;V;20201231
DDD;163682306;1;V;20110101;99990101;DIV;50320;0;8;6500;V;20181231
DDD;163682306;1;V;20110101;99990101;DIV;50320;0;8;6500;V;20191231
DDD;163682306;1;V;20110101;99990101;DIV;50320;0;8;7105;V;20201231
DDD;163682306;1;V;20110101;99990101;DIV;90230;0;8;6500;V;20171231
DDD;163683620;1;V;20000101;99990101;RECH;30820;0;7;7000;V;20181231
DDD;163683620;1;V;20000101;99990101;RECH;30820;0;7;7000;V;20191231
